,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
contig_21860_8,468,0.0,0.0,1.0,0.0,0.212,0.376,0.104,0.308,0.0,1.0,0.0,0.0,0.768,0.0,0.036,0.196,0.0,1.0,0.0,0.0,0.104,0.376,0.12,0.4
contig_21860_8,469,0.0,1.0,0.0,0.0,0.016,0.24,0.024,0.72,0.0,1.0,0.0,0.0,0.012,0.94,0.0,0.048,0.0,0.356,0.0,0.644,0.008,0.472,0.024,0.496
contig_21860_8,471,0.0,1.0,0.0,0.0,0.024,0.276,0.656,0.044,0.0,1.0,0.0,0.0,0.012,0.948,0.036,0.004,0.0,0.228,0.772,0.0,0.068,0.52,0.364,0.048
contig_21860_8,474,0.0,0.0,0.0,1.0,0.06,0.732,0.072,0.136,0.0,1.0,0.0,0.0,0.008,0.844,0.02,0.128,0.0,1.0,0.0,0.0,0.096,0.64,0.092,0.172
contig_21860_8,477,0.0,1.0,0.0,0.0,0.068,0.628,0.056,0.248,0.0,1.0,0.0,0.0,0.02,0.94,0.016,0.024,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996
contig_21860_8,480,0.0,0.984,0.0,0.016,0.048,0.448,0.036,0.468,0.0,0.0,0.0,1.0,0.02,0.332,0.016,0.632,0.0,0.0,0.0,1.0,0.056,0.128,0.064,0.752
contig_21860_8,483,0.556,0.0,0.444,0.0,0.344,0.044,0.572,0.04,0.0,0.0,1.0,0.0,0.312,0.008,0.672,0.008,0.0,0.0,1.0,0.0,0.268,0.064,0.62,0.048
contig_21860_8,486,0.0,0.228,0.0,0.772,0.012,0.832,0.016,0.14,0.0,0.0,0.0,1.0,0.0,0.936,0.008,0.056,0.0,0.0,0.0,1.0,0.088,0.252,0.1,0.56
contig_21860_8,489,0.0,0.0,1.0,0.0,0.04,0.364,0.024,0.572,1.0,0.0,0.0,0.0,0.316,0.048,0.484,0.152,1.0,0.0,0.0,0.0,0.004,0.844,0.012,0.14
contig_21860_8,492,0.0,0.908,0.016,0.076,0.028,0.16,0.668,0.144,0.0,1.0,0.0,0.0,0.0,0.02,0.076,0.904,0.0,1.0,0.0,0.0,0.044,0.14,0.168,0.648
contig_21860_8,498,0.064,0.0,0.936,0.0,0.292,0.072,0.592,0.044,0.0,0.0,1.0,0.0,0.032,0.024,0.936,0.008,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0
contig_21860_8,504,0.0,0.996,0.0,0.004,0.0,0.192,0.0,0.808,0.0,1.0,0.0,0.0,0.004,0.808,0.024,0.164,0.0,1.0,0.0,0.0,0.0,0.044,0.0,0.956
contig_21860_8,507,0.0,0.0,1.0,0.0,0.028,0.784,0.072,0.116,0.0,1.0,0.0,0.0,0.004,0.968,0.024,0.004,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984
contig_21860_8,510,1.0,0.0,0.0,0.0,0.08,0.012,0.904,0.004,1.0,0.0,0.0,0.0,0.144,0.016,0.84,0.0,1.0,0.0,0.0,0.0,0.912,0.036,0.044,0.008
contig_21860_8,516,0.0,0.0,0.0,1.0,0.0,0.028,0.968,0.004,0.0,1.0,0.0,0.0,0.004,0.78,0.004,0.212,0.0,0.0,0.0,1.0,0.016,0.12,0.036,0.828
contig_21860_8,522,0.108,0.0,0.892,0.0,0.424,0.168,0.384,0.024,1.0,0.0,0.0,0.0,0.664,0.036,0.272,0.028,1.0,0.0,0.0,0.0,0.084,0.824,0.092,0.0
contig_21860_8,525,0.0,0.028,0.968,0.004,0.004,0.944,0.02,0.032,0.0,0.0,0.0,1.0,0.0,0.048,0.176,0.776,0.0,0.0,1.0,0.0,0.0,0.816,0.136,0.048
contig_21860_8,528,0.0,0.008,0.0,0.992,0.004,0.968,0.012,0.016,0.0,1.0,0.0,0.0,0.0,0.976,0.0,0.024,0.0,0.0,0.0,1.0,0.008,0.256,0.016,0.72
contig_21860_8,531,0.956,0.044,0.0,0.0,0.0,0.0,0.66,0.34,0.0,1.0,0.0,0.0,0.0,0.696,0.228,0.076,0.0,1.0,0.0,0.0,0.056,0.296,0.12,0.528
contig_21860_8,540,0.12,0.388,0.0,0.492,0.504,0.08,0.004,0.412,1.0,0.0,0.0,0.0,0.372,0.452,0.004,0.172,0.0,1.0,0.0,0.0,0.108,0.516,0.0,0.376
contig_21860_8,546,0.0,0.868,0.0,0.132,0.016,0.368,0.344,0.272,0.0,0.0,0.0,1.0,0.004,0.076,0.528,0.392,0.0,0.0,0.0,1.0,0.0,0.12,0.056,0.824
contig_21860_8,554,0.0,0.0,1.0,0.0,0.04,0.148,0.768,0.044,0.0,0.0,1.0,0.0,0.004,0.024,0.968,0.004,0.0,0.0,1.0,0.0,0.0,0.924,0.076,0.0
contig_21860_8,555,0.512,0.488,0.0,0.0,0.068,0.86,0.036,0.036,0.0,1.0,0.0,0.0,0.02,0.94,0.024,0.016,0.0,1.0,0.0,0.0,0.496,0.5,0.004,0.0
contig_21860_8,558,0.008,0.296,0.696,0.0,0.108,0.672,0.16,0.06,0.0,1.0,0.0,0.0,0.988,0.008,0.004,0.0,0.0,0.0,1.0,0.0,0.004,0.12,0.876,0.0
contig_21860_8,561,0.144,0.0,0.856,0.0,0.492,0.276,0.1,0.132,0.0,0.0,0.0,1.0,0.016,0.82,0.132,0.032,0.0,0.0,1.0,0.0,0.36,0.004,0.6,0.036
contig_21860_8,564,0.856,0.0,0.144,0.0,0.672,0.048,0.192,0.088,1.0,0.0,0.0,0.0,0.744,0.052,0.176,0.028,0.0,0.0,1.0,0.0,0.284,0.0,0.712,0.004
contig_21860_8,570,0.092,0.0,0.908,0.0,0.08,0.868,0.036,0.016,1.0,0.0,0.0,0.0,0.364,0.108,0.508,0.02,1.0,0.0,0.0,0.0,0.788,0.072,0.132,0.008
contig_21860_8,576,0.0,0.94,0.0,0.06,0.044,0.204,0.08,0.672,0.0,0.0,0.0,1.0,0.012,0.128,0.048,0.812,0.0,1.0,0.0,0.0,0.004,0.7,0.004,0.292
contig_21860_8,579,0.0,0.996,0.0,0.004,0.004,0.18,0.004,0.812,0.0,1.0,0.0,0.0,0.004,0.9,0.0,0.096,0.0,1.0,0.0,0.0,0.008,0.32,0.0,0.672
contig_21860_8,582,0.0,1.0,0.0,0.0,0.004,0.944,0.008,0.044,0.0,1.0,0.0,0.0,0.008,0.98,0.004,0.008,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988
contig_21860_8,583,0.44,0.0,0.56,0.0,0.028,0.0,0.932,0.04,0.0,0.0,1.0,0.0,0.232,0.0,0.7,0.068,1.0,0.0,0.0,0.0,0.696,0.0,0.172,0.132
contig_21860_8,585,0.0,1.0,0.0,0.0,0.0,0.012,0.984,0.004,0.0,0.0,1.0,0.0,0.0,0.092,0.904,0.004,0.0,1.0,0.0,0.0,0.0,0.816,0.184,0.0
contig_21860_8,588,0.0,0.64,0.0,0.36,0.004,0.964,0.008,0.024,0.0,1.0,0.0,0.0,0.004,0.884,0.0,0.112,0.0,0.0,0.0,1.0,0.0,0.168,0.004,0.828
contig_21860_8,591,0.0,0.892,0.0,0.108,0.004,0.932,0.004,0.06,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.788,0.0,0.212,0.0,0.208,0.0,0.792
contig_21860_8,594,0.0,0.116,0.884,0.0,0.0,0.016,0.924,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.884,0.08,0.036
contig_21860_8,600,0.0,1.0,0.0,0.0,0.008,0.068,0.888,0.036,0.0,1.0,0.0,0.0,0.0,0.024,0.82,0.156,0.0,1.0,0.0,0.0,0.004,0.468,0.048,0.48
contig_21860_8,606,0.0,0.0,0.868,0.132,0.032,0.696,0.104,0.168,0.0,1.0,0.0,0.0,0.004,0.06,0.124,0.812,0.0,1.0,0.0,0.0,0.004,0.4,0.056,0.54
contig_21860_8,608,0.0,0.0,0.0,1.0,0.776,0.052,0.044,0.128,1.0,0.0,0.0,0.0,0.316,0.012,0.004,0.668,1.0,0.0,0.0,0.0,0.924,0.004,0.016,0.056
contig_21860_8,618,0.0,0.012,0.0,0.988,0.108,0.464,0.14,0.288,0.0,1.0,0.0,0.0,0.056,0.204,0.06,0.68,0.0,0.0,0.0,1.0,0.012,0.048,0.012,0.928
contig_21352_2,9,0.0,1.0,0.0,0.0,0.968,0.028,0.0,0.004,1.0,0.0,0.0,0.0,0.94,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.92,0.068,0.004,0.008
contig_21352_2,11,0.0,0.0,0.0,1.0,0.0,0.94,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.924,0.0,0.076
contig_21352_2,27,0.888,0.0,0.112,0.0,0.084,0.0,0.916,0.0,1.0,0.0,0.0,0.0,0.144,0.0,0.856,0.0,0.0,0.0,1.0,0.0,0.292,0.004,0.696,0.008
contig_21352_2,49,0.0,0.0,1.0,0.0,0.592,0.0,0.408,0.0,0.0,0.0,1.0,0.0,0.516,0.0,0.484,0.0,0.0,0.0,1.0,0.0,0.148,0.02,0.824,0.008
contig_21352_2,54,0.0,0.0,0.0,1.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.004,0.028,0.0,0.968,0.0,1.0,0.0,0.0,0.024,0.932,0.008,0.036
contig_21352_2,57,0.0,0.444,0.0,0.556,0.004,0.552,0.0,0.444,0.0,1.0,0.0,0.0,0.0,0.992,0.004,0.004,0.0,1.0,0.0,0.0,0.004,0.484,0.004,0.508
contig_21352_2,63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004,0.888,0.0,0.108,0.0,0.0,0.0,1.0,0.004,0.064,0.02,0.912
contig_21352_2,69,1.0,0.0,0.0,0.0,0.044,0.0,0.956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.572,0.004,0.404,0.02
contig_21352_2,72,0.0,0.136,0.864,0.0,0.0,0.86,0.136,0.004,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.0,0.0,1.0,0.0,0.0,0.02,0.856,0.116,0.008
contig_21352_2,75,0.0,0.4,0.6,0.0,0.0,0.576,0.424,0.0,0.0,0.0,1.0,0.0,0.0,0.744,0.256,0.0,0.0,0.0,1.0,0.0,0.004,0.136,0.852,0.008
contig_21352_2,78,0.0,1.0,0.0,0.0,0.0,0.044,0.0,0.956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.008,0.076,0.272,0.644
contig_21352_2,87,0.044,0.956,0.0,0.0,0.972,0.028,0.0,0.0,1.0,0.0,0.0,0.0,0.868,0.132,0.0,0.0,1.0,0.0,0.0,0.0,0.964,0.024,0.008,0.004
contig_21352_2,93,0.0,0.052,0.0,0.948,0.112,0.852,0.0,0.036,0.0,1.0,0.0,0.0,0.0,0.936,0.0,0.064,0.0,1.0,0.0,0.0,0.212,0.772,0.0,0.016
contig_21352_2,111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.004,0.004
contig_21352_2,123,0.0,1.0,0.0,0.0,0.0,0.636,0.0,0.364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012,0.604,0.016,0.368
contig_21352_2,129,0.0,1.0,0.0,0.0,0.004,0.732,0.004,0.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012,0.64,0.008,0.34
contig_21352_2,132,0.0,0.0,1.0,0.0,0.292,0.0,0.708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.364,0.008,0.62,0.008
contig_21352_2,135,0.0,0.0,1.0,0.0,0.304,0.42,0.276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.176,0.58,0.244,0.0
contig_21352_2,138,0.0,1.0,0.0,0.0,0.008,0.988,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.016,0.976,0.004,0.004
contig_21352_2,147,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.28,0.0,0.72
contig_21352_2,150,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0,0.0,0.0,1.0,0.0,0.276,0.004,0.72,0.0
contig_21352_2,156,0.0,0.0,0.0,1.0,0.0,0.904,0.0,0.096,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004,0.256,0.004,0.736
contig_21352_2,210,0.0,0.94,0.0,0.06,0.0,0.068,0.0,0.932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.008,0.212,0.008,0.772
contig_21352_2,227,0.0,0.0,1.0,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21352_2,228,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012,0.948,0.008,0.032
contig_21352_2,234,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21352_2,237,0.0,1.0,0.0,0.0,0.0,0.956,0.024,0.02,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21352_2,249,0.0,1.0,0.0,0.0,0.004,0.964,0.0,0.032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.912,0.012,0.076
contig_21352_2,258,0.0,0.0,1.0,0.0,0.0,0.0,0.028,0.972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.004,0.016,0.816,0.164
contig_21245_2,39,0.0,0.0,0.0,1.0,0.0,0.0,0.096,0.904,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.004,0.0,0.656,0.34
contig_21245_2,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.916,0.004,0.068,0.012
contig_21245_2,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12,0.78,0.072,0.028
contig_21245_2,57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.124,0.004,0.86,0.012
contig_21245_2,60,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.008,0.024,0.008,0.96
contig_21245_2,63,0.0,1.0,0.0,0.0,0.004,0.052,0.0,0.944,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.684,0.264,0.0,0.052
contig_21245_2,66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.064,0.0,0.936,0.0
contig_21245_2,69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.832,0.168,0.0,0.0,0.0,1.0,0.0,0.0,0.184,0.812,0.0,0.004
contig_21245_2,73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.064,0.0,0.936,0.0,1.0,0.0,0.0,0.0,0.924,0.008,0.068,0.0
contig_21245_2,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.056,0.0,0.944,0.0,1.0,0.0,0.0,0.008,0.9,0.0,0.092
contig_21245_2,78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0,0.936,0.02,0.044
contig_21245_2,84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008,0.964,0.028
contig_21245_2,87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.012,0.812,0.016,0.16
contig_21245_2,93,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012,0.028,0.248,0.712
contig_21245_2,99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004
contig_21245_2,102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0,0.012,0.556,0.004,0.428
contig_21245_2,111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.004,0.932,0.008,0.056
contig_21245_2,114,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.96,0.0,1.0,0.0,0.0,0.0,0.38,0.244,0.376,0.0,1.0,0.0,0.0,0.0,0.196,0.772,0.032
contig_21245_2,120,0.0,1.0,0.0,0.0,0.0,0.964,0.0,0.036,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.012,0.476,0.0,0.512
contig_21245_2,123,0.0,0.188,0.0,0.812,0.0,0.02,0.0,0.98,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.16,0.0,1.0,0.0,0.0,0.008,0.564,0.008,0.42
contig_21245_2,129,0.008,0.0,0.992,0.0,0.136,0.0,0.864,0.0,1.0,0.0,0.0,0.0,0.228,0.004,0.768,0.0,1.0,0.0,0.0,0.0,0.72,0.016,0.256,0.008
contig_21245_2,135,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.024,0.508,0.02,0.448
contig_21245_2,138,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.024,0.976,0.0,0.0
contig_21245_2,139,0.0,0.0,0.0,1.0,0.004,0.0,0.004,0.992,0.0,0.0,0.0,1.0,0.0,0.656,0.004,0.34,0.0,0.0,0.0,1.0,0.0,0.804,0.0,0.196
contig_21245_2,150,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21245_2,153,0.0,0.0,0.0,1.0,0.456,0.028,0.0,0.516,0.0,0.0,0.0,1.0,0.552,0.312,0.0,0.136,0.0,0.0,0.0,1.0,0.0,0.912,0.0,0.088
contig_21245_2,156,0.0,0.0,1.0,0.0,0.0,0.028,0.012,0.96,0.0,0.0,1.0,0.0,0.004,0.744,0.252,0.0,0.0,0.0,1.0,0.0,0.532,0.256,0.164,0.048
contig_21245_2,159,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.004,0.076,0.012,0.908,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004
contig_21245_2,165,0.0,0.0,1.0,0.0,0.948,0.0,0.052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.056,0.0,0.944,0.0
contig_21245_2,171,0.0,0.0,0.0,1.0,0.0,0.928,0.0,0.072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16,0.0,0.84
contig_21245_2,177,0.0,0.0,1.0,0.0,0.0,0.012,0.14,0.848,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.872,0.128,0.0
contig_21245_2,189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21245_2,192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.892,0.108,0.0
contig_21245_2,195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.156,0.0,0.008,0.836
contig_21245_2,201,1.0,0.0,0.0,0.0,0.968,0.004,0.0,0.028,0.0,0.0,0.0,1.0,0.976,0.0,0.0,0.024,1.0,0.0,0.0,0.0,0.964,0.004,0.0,0.032
contig_21245_2,207,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.916,0.012,0.048,0.024
contig_21245_2,210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21245_2,213,0.0,1.0,0.0,0.0,0.004,0.3,0.0,0.696,0.0,0.0,0.0,1.0,0.0,0.86,0.0,0.14,0.0,0.0,0.0,1.0,0.016,0.436,0.0,0.548
contig_21245_2,216,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.944,0.008,0.048,0.0,1.0,0.0,0.0,0.016,0.904,0.012,0.068
contig_21245_2,222,0.0,0.0,1.0,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.992,0.004,0.0,0.0,1.0,0.0,0.02,0.04,0.924,0.016
contig_21245_2,234,0.0,0.0,0.0,1.0,0.996,0.0,0.0,0.004,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.98,0.0,0.0,0.0,1.0,0.028,0.012,0.012,0.948
contig_21245_2,237,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.008,0.96,0.028,0.004,0.0,1.0,0.0,0.0,0.008,0.936,0.036,0.02
contig_21245_2,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.58,0.4,0.008,0.012,0.0,1.0,0.0,0.0,0.452,0.524,0.0,0.024
contig_21245_2,243,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.02,0.94,0.012,0.028
contig_21245_2,246,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.008,0.008,0.98,0.004,0.0,0.0,1.0,0.0,0.052,0.02,0.916,0.012
contig_21245_2,261,0.0,0.0,1.0,0.0,0.0,0.0,0.012,0.988,0.0,0.0,1.0,0.0,0.0,0.292,0.704,0.004,0.0,0.0,1.0,0.0,0.008,0.616,0.34,0.036
contig_21245_2,264,0.0,1.0,0.0,0.0,0.0,0.848,0.008,0.144,0.0,1.0,0.0,0.0,0.004,0.348,0.0,0.648,0.0,0.0,0.0,1.0,0.0,0.428,0.008,0.564
contig_21245_2,267,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.86,0.0,0.0,1.0,0.0,0.0,0.0,0.712,0.288,0.0,0.0,1.0,0.0,0.012,0.024,0.688,0.276
contig_21245_2,276,1.0,0.0,0.0,0.0,0.716,0.0,0.284,0.0,1.0,0.0,0.0,0.0,0.472,0.004,0.52,0.004,1.0,0.0,0.0,0.0,0.64,0.008,0.34,0.012
contig_21245_2,285,0.0,0.0,0.0,1.0,0.0,0.74,0.0,0.26,0.0,0.0,0.0,1.0,0.0,0.976,0.0,0.024,0.0,0.0,0.0,1.0,0.004,0.132,0.008,0.856
contig_21245_2,297,0.0,0.0,1.0,0.0,0.948,0.0,0.052,0.0,0.0,0.0,1.0,0.0,0.012,0.008,0.976,0.004,0.0,0.0,1.0,0.0,0.14,0.028,0.824,0.008
contig_21245_2,348,0.0,0.0,0.0,1.0,0.368,0.124,0.008,0.5,0.0,0.0,0.0,1.0,0.008,0.988,0.0,0.004,0.0,0.0,0.0,1.0,0.3,0.164,0.028,0.508
contig_21245_2,360,0.0,0.0,1.0,0.0,0.012,0.004,0.872,0.112,1.0,0.0,0.0,0.0,0.0,0.0,0.976,0.024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21245_2,366,0.0,0.0,1.0,0.0,0.024,0.648,0.32,0.008,0.0,0.0,1.0,0.0,0.012,0.268,0.712,0.008,0.0,0.0,1.0,0.0,0.996,0.004,0.0,0.0
contig_22119_5,6,1.0,0.0,0.0,0.0,0.428,0.0,0.004,0.568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22119_5,31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.196,0.0,0.804,0.0,1.0,0.0,0.0,0.0,0.964,0.0,0.036
contig_22119_5,33,0.0,0.0,0.004,0.996,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.004,0.0,0.196,0.8,0.0,0.0,1.0,0.0,0.004,0.0,0.984,0.012
contig_22119_5,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_22119_5,45,0.0,0.0,0.0,1.0,0.656,0.34,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.048,0.664,0.288,0.0
contig_22119_5,51,0.0,1.0,0.0,0.0,0.0,0.936,0.0,0.064,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.76,0.0,0.24
contig_22119_5,52,1.0,0.0,0.0,0.0,0.264,0.712,0.0,0.024,1.0,0.0,0.0,0.0,0.792,0.208,0.0,0.0,0.0,1.0,0.0,0.0,0.412,0.468,0.0,0.12
contig_22119_5,53,1.0,0.0,0.0,0.0,0.176,0.0,0.0,0.824,1.0,0.0,0.0,0.0,0.92,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.424,0.0,0.0,0.576
contig_22119_5,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
